country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,generation
Mauritius,1996,female,5-14 years,2.0,93900.0,2.13,4421943910.0,4444.0,Millenials
Mauritius,1996,male,5-14 years,0.0,97200.0,0.0,4421943910.0,4444.0,Millenials
Mauritius,1996,male,75+ years,0.0,7500.0,0.0,4421943910.0,4444.0,G.I. Generation
Mauritius,1997,male,35-54 years,40.0,144500.0,27.68,4187367602.0,4139.0,Boomers
Mauritius,1997,male,25-34 years,27.0,100000.0,27.0,4187367602.0,4139.0,Generation X
Mauritius,1997,male,75+ years,2.0,7800.0,25.64,4187367602.0,4139.0,G.I. Generation
Mauritius,1997,male,55-74 years,11.0,50600.0,21.74,4187367602.0,4139.0,Silent
Mauritius,1997,male,15-24 years,21.0,104800.0,20.04,4187367602.0,4139.0,Generation X
Mauritius,1997,female,15-24 years,6.0,101800.0,5.89,4187367602.0,4139.0,Generation X
Mauritius,1997,female,55-74 years,3.0,59300.0,5.06,4187367602.0,4139.0,Silent
Mauritius,1997,female,25-34 years,4.0,94100.0,4.25,4187367602.0,4139.0,Generation X
Mauritius,1997,female,35-54 years,6.0,143100.0,4.19,4187367602.0,4139.0,Boomers
Mauritius,1997,female,5-14 years,1.0,94100.0,1.06,4187367602.0,4139.0,Millenials
Mauritius,1997,male,5-14 years,1.0,97900.0,1.02,4187367602.0,4139.0,Millenials
Mauritius,1997,female,75+ years,0.0,13700.0,0.0,4187367602.0,4139.0,G.I. Generation
Mauritius,1998,male,25-34 years,35.0,98200.0,35.64,4169664285.0,4063.0,Generation X
Mauritius,1998,male,35-54 years,46.0,150700.0,30.52,4169664285.0,4063.0,Boomers
Mauritius,1998,male,55-74 years,11.0,50700.0,21.7,4169664285.0,4063.0,Silent
Mauritius,1998,male,15-24 years,20.0,105800.0,18.9,4169664285.0,4063.0,Generation X
Mauritius,1998,female,25-34 years,16.0,92200.0,17.35,4169664285.0,4063.0,Generation X
Mauritius,1998,female,15-24 years,15.0,103000.0,14.56,4169664285.0,4063.0,Generation X
Mauritius,1998,female,75+ years,1.0,14200.0,7.04,4169664285.0,4063.0,G.I. Generation
Mauritius,1998,female,35-54 years,8.0,148800.0,5.38,4169664285.0,4063.0,Boomers
Mauritius,1998,male,5-14 years,2.0,99000.0,2.02,4169664285.0,4063.0,Millenials
Mauritius,1998,female,55-74 years,1.0,60100.0,1.66,4169664285.0,4063.0,Silent
Mauritius,1998,female,5-14 years,0.0,95400.0,0.0,4169664285.0,4063.0,Millenials
Mauritius,1998,male,75+ years,0.0,8200.0,0.0,4169664285.0,4063.0,G.I. Generation
Mauritius,1999,male,25-34 years,41.0,97800.0,41.92,4291172816.0,4117.0,Generation X
Mauritius,1999,male,35-54 years,57.0,156300.0,36.47,4291172816.0,4117.0,Boomers
Mauritius,1999,male,75+ years,3.0,8700.0,34.48,4291172816.0,4117.0,G.I. Generation
Mauritius,1999,female,25-34 years,17.0,92200.0,18.44,4291172816.0,4117.0,Generation X
Mauritius,1999,female,15-24 years,18.0,102900.0,17.49,4291172816.0,4117.0,Generation X
Mauritius,1999,male,15-24 years,13.0,105600.0,12.31,4291172816.0,4117.0,Generation X
Mauritius,1999,female,35-54 years,17.0,154100.0,11.03,4291172816.0,4117.0,Boomers
Mauritius,1999,male,55-74 years,5.0,51800.0,9.65,4291172816.0,4117.0,Silent
Mauritius,1999,female,55-74 years,2.0,61600.0,3.25,4291172816.0,4117.0,Silent
Mauritius,1999,male,5-14 years,1.0,100000.0,1.0,4291172816.0,4117.0,Millenials
Mauritius,1999,female,5-14 years,0.0,96600.0,0.0,4291172816.0,4117.0,Millenials
Mauritius,1999,female,75+ years,0.0,14800.0,0.0,4291172816.0,4117.0,G.I. Generation
Mauritius,2000,male,25-34 years,28.0,94136.0,29.74,4582555125.0,4339.0,Generation X
Mauritius,2000,male,35-54 years,40.0,160762.0,24.88,4582555125.0,4339.0,Boomers
Mauritius,2000,male,15-24 years,25.0,102779.0,24.32,4582555125.0,4339.0,Generation X
Mauritius,2000,male,55-74 years,13.0,54106.0,24.03,4582555125.0,4339.0,Silent
Mauritius,2000,female,15-24 years,11.0,102131.0,10.77,4582555125.0,4339.0,Generation X
Mauritius,2000,male,75+ years,1.0,9735.0,10.27,4582555125.0,4339.0,G.I. Generation
Mauritius,2000,female,25-34 years,9.0,93975.0,9.58,4582555125.0,4339.0,Generation X
Mauritius,2000,female,35-54 years,9.0,159364.0,5.65,4582555125.0,4339.0,Boomers
Mauritius,2000,female,55-74 years,1.0,63460.0,1.58,4582555125.0,4339.0,Silent
Mauritius,2000,female,5-14 years,0.0,98361.0,0.0,4582555125.0,4339.0,Millenials
Mauritius,2000,female,75+ years,0.0,16509.0,0.0,4582555125.0,4339.0,G.I. Generation
Mauritius,2000,male,5-14 years,0.0,100755.0,0.0,4582555125.0,4339.0,Millenials
Mauritius,2001,male,25-34 years,21.0,93054.0,22.57,4536538211.0,4244.0,Generation X
Mauritius,2001,male,55-74 years,12.0,54628.0,21.97,4536538211.0,4244.0,Silent
Mauritius,2001,male,35-54 years,33.0,166424.0,19.83,4536538211.0,4244.0,Boomers
Mauritius,2001,female,15-24 years,13.0,101083.0,12.86,4536538211.0,4244.0,Millenials
Mauritius,2001,male,75+ years,1.0,10419.0,9.6,4536538211.0,4244.0,Silent
Mauritius,2001,female,35-54 years,13.0,165008.0,7.88,4536538211.0,4244.0,Boomers
Mauritius,2001,male,15-24 years,8.0,102151.0,7.83,4536538211.0,4244.0,Millenials
Mauritius,2001,female,55-74 years,4.0,64392.0,6.21,4536538211.0,4244.0,Silent
Mauritius,2001,female,75+ years,1.0,17391.0,5.75,4536538211.0,4244.0,Silent
Mauritius,2001,female,25-34 years,5.0,93411.0,5.35,4536538211.0,4244.0,Generation X
Mauritius,2001,female,5-14 years,1.0,99293.0,1.01,4536538211.0,4244.0,Millenials
Mauritius,2001,male,5-14 years,1.0,101693.0,0.98,4536538211.0,4244.0,Millenials
Mauritius,2002,male,25-34 years,28.0,93399.0,29.98,4767303154.0,4415.0,Generation X
Mauritius,2002,male,35-54 years,43.0,170023.0,25.29,4767303154.0,4415.0,Boomers
Mauritius,2002,male,55-74 years,13.0,56153.0,23.15,4767303154.0,4415.0,Silent
Mauritius,2002,male,15-24 years,17.0,100533.0,16.91,4767303154.0,4415.0,Millenials
Mauritius,2002,female,15-24 years,11.0,99542.0,11.05,4767303154.0,4415.0,Millenials
Mauritius,2002,male,75+ years,1.0,10790.0,9.27,4767303154.0,4415.0,Silent
Mauritius,2002,female,25-34 years,6.0,94139.0,6.37,4767303154.0,4415.0,Generation X
Mauritius,2002,female,35-54 years,9.0,168822.0,5.33,4767303154.0,4415.0,Boomers
Mauritius,2002,female,55-74 years,3.0,66002.0,4.55,4767303154.0,4415.0,Silent
Mauritius,2002,female,5-14 years,0.0,99967.0,0.0,4767303154.0,4415.0,Millenials
Mauritius,2002,female,75+ years,0.0,18012.0,0.0,4767303154.0,4415.0,Silent
Mauritius,2002,male,5-14 years,0.0,102373.0,0.0,4767303154.0,4415.0,Millenials
Mauritius,2003,male,25-34 years,20.0,94542.0,21.15,5609831328.0,5136.0,Generation X
Mauritius,2003,male,55-74 years,12.0,58071.0,20.66,5609831328.0,5136.0,Silent
Mauritius,2003,male,35-54 years,24.0,173619.0,13.82,5609831328.0,5136.0,Boomers
Mauritius,2003,male,75+ years,1.0,11185.0,8.94,5609831328.0,5136.0,Silent
Mauritius,2003,female,15-24 years,8.0,97740.0,8.18,5609831328.0,5136.0,Millenials
Mauritius,2003,male,15-24 years,6.0,99166.0,6.05,5609831328.0,5136.0,Millenials
Mauritius,2003,female,25-34 years,5.0,95550.0,5.23,5609831328.0,5136.0,Generation X
Mauritius,2003,female,35-54 years,8.0,172697.0,4.63,5609831328.0,5136.0,Boomers
Mauritius,2003,female,55-74 years,3.0,68440.0,4.38,5609831328.0,5136.0,Silent
Mauritius,2003,male,5-14 years,1.0,102552.0,0.98,5609831328.0,5136.0,Millenials
Mauritius,2003,female,5-14 years,0.0,100012.0,0.0,5609831328.0,5136.0,Millenials
Mauritius,2003,female,75+ years,0.0,18660.0,0.0,5609831328.0,5136.0,Silent
Mauritius,2004,male,25-34 years,22.0,96551.0,22.79,6385695187.0,5789.0,Generation X
Mauritius,2004,male,35-54 years,34.0,175824.0,19.34,6385695187.0,5789.0,Boomers
Mauritius,2004,male,75+ years,2.0,11376.0,17.58,6385695187.0,5789.0,Silent
Mauritius,2004,male,15-24 years,11.0,98158.0,11.21,6385695187.0,5789.0,Millenials
Mauritius,2004,male,55-74 years,6.0,60315.0,9.95,6385695187.0,5789.0,Silent
Mauritius,2004,female,25-34 years,6.0,97926.0,6.13,6385695187.0,5789.0,Generation X
Mauritius,2004,female,15-24 years,5.0,96083.0,5.2,6385695187.0,5789.0,Millenials
Mauritius,2004,female,35-54 years,8.0,175289.0,4.56,6385695187.0,5789.0,Boomers
Mauritius,2004,female,55-74 years,3.0,70970.0,4.23,6385695187.0,5789.0,Silent
Mauritius,2004,female,5-14 years,0.0,99417.0,0.0,6385695187.0,5789.0,Millenials
Mauritius,2004,female,75+ years,0.0,19076.0,0.0,6385695187.0,5789.0,Silent
Mauritius,2004,male,5-14 years,0.0,102106.0,0.0,6385695187.0,5789.0,Millenials
Mauritius,2005,male,35-54 years,39.0,177945.0,21.92,6283803256.0,5641.0,Boomers
Mauritius,2005,male,25-34 years,18.0,98556.0,18.26,6283803256.0,5641.0,Generation X
Mauritius,2005,male,55-74 years,11.0,63489.0,17.33,6283803256.0,5641.0,Silent
Mauritius,2005,male,15-24 years,9.0,96661.0,9.31,6283803256.0,5641.0,Millenials
Mauritius,2005,male,75+ years,1.0,11584.0,8.63,6283803256.0,5641.0,Silent
Mauritius,2005,female,55-74 years,5.0,74380.0,6.72,6283803256.0,5641.0,Silent
Mauritius,2005,female,15-24 years,5.0,94435.0,5.29,6283803256.0,5641.0,Millenials
Mauritius,2005,female,75+ years,1.0,19557.0,5.11,6283803256.0,5641.0,Silent
Mauritius,2005,female,25-34 years,5.0,99884.0,5.01,6283803256.0,5641.0,Generation X
Mauritius,2005,female,35-54 years,7.0,177511.0,3.94,6283803256.0,5641.0,Boomers
Mauritius,2005,male,5-14 years,1.0,101372.0,0.99,6283803256.0,5641.0,Millenials
Mauritius,2005,female,5-14 years,0.0,98568.0,0.0,6283803256.0,5641.0,Millenials
Mauritius,2006,male,75+ years,6.0,11398.0,52.64,7028803366.0,6246.0,Silent
Mauritius,2006,male,35-54 years,37.0,178169.0,20.77,7028803366.0,6246.0,Boomers
Mauritius,2006,male,25-34 years,19.0,100827.0,18.84,7028803366.0,6246.0,Generation X
Mauritius,2006,male,15-24 years,17.0,96530.0,17.61,7028803366.0,6246.0,Millenials
Mauritius,2006,female,75+ years,3.0,19672.0,15.25,7028803366.0,6246.0,Silent
Mauritius,2006,male,55-74 years,10.0,67670.0,14.78,7028803366.0,6246.0,Silent
Mauritius,2006,female,15-24 years,9.0,94140.0,9.56,7028803366.0,6246.0,Millenials
Mauritius,2006,female,25-34 years,5.0,101903.0,4.91,7028803366.0,6246.0,Generation X
Mauritius,2006,female,35-54 years,8.0,178302.0,4.49,7028803366.0,6246.0,Boomers
Mauritius,2006,female,55-74 years,3.0,78655.0,3.81,7028803366.0,6246.0,Silent
Mauritius,2006,female,5-14 years,1.0,97629.0,1.02,7028803366.0,6246.0,Millenials
Mauritius,2006,male,5-14 years,0.0,100406.0,0.0,7028803366.0,6246.0,Millenials
Mauritius,2007,male,75+ years,4.0,11486.0,34.83,8150138757.0,7179.0,Silent
Mauritius,2007,male,25-34 years,30.0,102202.0,29.35,8150138757.0,7179.0,Generation X
Mauritius,2007,male,35-54 years,38.0,178997.0,21.23,8150138757.0,7179.0,Boomers
Mauritius,2007,male,15-24 years,16.0,97048.0,16.49,8150138757.0,7179.0,Millenials
Mauritius,2007,male,55-74 years,9.0,71372.0,12.61,8150138757.0,7179.0,Silent
Mauritius,2007,female,15-24 years,11.0,94225.0,11.67,8150138757.0,7179.0,Millenials
Mauritius,2007,female,25-34 years,7.0,103004.0,6.8,8150138757.0,7179.0,Generation X
Mauritius,2007,female,35-54 years,9.0,179726.0,5.01,8150138757.0,7179.0,Boomers
Mauritius,2007,female,55-74 years,2.0,82534.0,2.42,8150138757.0,7179.0,Silent
Mauritius,2007,female,5-14 years,1.0,96189.0,1.04,8150138757.0,7179.0,Generation Z
Mauritius,2007,female,75+ years,0.0,19848.0,0.0,8150138757.0,7179.0,Silent
Mauritius,2007,male,5-14 years,0.0,98602.0,0.0,8150138757.0,7179.0,Generation Z
Mauritius,2008,male,55-74 years,17.0,75302.0,22.58,9990370016.0,8716.0,Silent
Mauritius,2008,male,25-34 years,21.0,103266.0,20.34,9990370016.0,8716.0,Generation X
Mauritius,2008,male,35-54 years,23.0,178971.0,12.85,9990370016.0,8716.0,Boomers
Mauritius,2008,male,15-24 years,11.0,98207.0,11.2,9990370016.0,8716.0,Millenials
Mauritius,2008,female,55-74 years,3.0,86641.0,3.46,9990370016.0,8716.0,Silent
Mauritius,2008,female,25-34 years,3.0,104061.0,2.88,9990370016.0,8716.0,Generation X
Mauritius,2008,female,15-24 years,2.0,95566.0,2.09,9990370016.0,8716.0,Millenials
Mauritius,2008,female,35-54 years,3.0,180104.0,1.67,9990370016.0,8716.0,Boomers
Mauritius,2008,female,5-14 years,1.0,94783.0,1.06,9990370016.0,8716.0,Generation Z
Mauritius,2008,female,75+ years,0.0,20317.0,0.0,9990370016.0,8716.0,Silent
Mauritius,2008,male,5-14 years,0.0,97260.0,0.0,9990370016.0,8716.0,Generation Z
Mauritius,2008,male,75+ years,0.0,11780.0,0.0,9990370016.0,8716.0,Silent
Mauritius,2009,male,35-54 years,46.0,179965.0,25.56,9128843109.0,7873.0,Boomers
Mauritius,2009,male,25-34 years,20.0,99119.0,20.18,9128843109.0,7873.0,Generation X
Mauritius,2009,male,15-24 years,16.0,99793.0,16.03,9128843109.0,7873.0,Millenials
Mauritius,2009,male,55-74 years,8.0,82341.0,9.72,9128843109.0,7873.0,Silent
Mauritius,2009,male,75+ years,1.0,13141.0,7.61,9128843109.0,7873.0,Silent
Mauritius,2009,female,15-24 years,7.0,97984.0,7.14,9128843109.0,7873.0,Millenials
Mauritius,2009,female,25-34 years,5.0,98003.0,5.1,9128843109.0,7873.0,Generation X
Mauritius,2009,female,75+ years,1.0,21454.0,4.66,9128843109.0,7873.0,Silent
Mauritius,2009,female,55-74 years,4.0,93824.0,4.26,9128843109.0,7873.0,Silent
Mauritius,2009,female,5-14 years,3.0,96125.0,3.12,9128843109.0,7873.0,Generation Z
Mauritius,2009,female,35-54 years,3.0,178594.0,1.68,9128843109.0,7873.0,Boomers
Mauritius,2009,male,5-14 years,1.0,99208.0,1.01,9128843109.0,7873.0,Generation Z
Mauritius,2010,male,75+ years,4.0,12508.0,31.98,10003670690.0,8587.0,Silent
Mauritius,2010,male,25-34 years,18.0,102081.0,17.63,10003670690.0,8587.0,Generation X
Mauritius,2010,male,35-54 years,28.0,181881.0,15.39,10003670690.0,8587.0,Generation X
Mauritius,2010,male,15-24 years,15.0,100282.0,14.96,10003670690.0,8587.0,Millenials
Mauritius,2010,male,55-74 years,11.0,81700.0,13.46,10003670690.0,8587.0,Silent
Mauritius,2010,female,25-34 years,9.0,102078.0,8.82,10003670690.0,8587.0,Generation X
Mauritius,2010,female,35-54 years,8.0,184083.0,4.35,10003670690.0,8587.0,Generation X
Mauritius,2010,female,55-74 years,3.0,93848.0,3.2,10003670690.0,8587.0,Silent
Mauritius,2010,female,15-24 years,2.0,98088.0,2.04,10003670690.0,8587.0,Millenials
Mauritius,2010,female,5-14 years,0.0,92051.0,0.0,10003670690.0,8587.0,Generation Z
Mauritius,2010,female,75+ years,0.0,21469.0,0.0,10003670690.0,8587.0,Silent
Mauritius,2010,male,5-14 years,0.0,94862.0,0.0,10003670690.0,8587.0,Generation Z
Mauritius,2011,male,25-34 years,28.0,101278.0,27.65,11518393367.0,9817.0,Millenials
Mauritius,2011,male,75+ years,3.0,12837.0,23.37,11518393367.0,9817.0,Silent
Mauritius,2011,male,35-54 years,40.0,182167.0,21.96,11518393367.0,9817.0,Generation X
Mauritius,2011,male,15-24 years,13.0,101183.0,12.85,11518393367.0,9817.0,Millenials
Mauritius,2011,male,55-74 years,11.0,85760.0,12.83,11518393367.0,9817.0,Boomers
Mauritius,2011,female,15-24 years,10.0,99022.0,10.1,11518393367.0,9817.0,Millenials
Mauritius,2011,female,25-34 years,5.0,100904.0,4.96,11518393367.0,9817.0,Millenials
Mauritius,2011,female,55-74 years,3.0,98036.0,3.06,11518393367.0,9817.0,Boomers
Mauritius,2011,female,35-54 years,4.0,185299.0,2.16,11518393367.0,9817.0,Generation X
Mauritius,2011,female,5-14 years,1.0,90807.0,1.1,11518393367.0,9817.0,Generation Z
Mauritius,2011,female,75+ years,0.0,22119.0,0.0,11518393367.0,9817.0,Silent
Mauritius,2011,male,5-14 years,0.0,93940.0,0.0,11518393367.0,9817.0,Generation Z
Mauritius,2012,male,25-34 years,26.0,99664.0,26.09,11668685524.0,9884.0,Millenials
Mauritius,2012,male,35-54 years,37.0,183077.0,20.21,11668685524.0,9884.0,Generation X
Mauritius,2012,male,55-74 years,14.0,90063.0,15.54,11668685524.0,9884.0,Boomers
Mauritius,2012,male,75+ years,2.0,13212.0,15.14,11668685524.0,9884.0,Silent
Mauritius,2012,female,15-24 years,10.0,99697.0,10.03,11668685524.0,9884.0,Millenials
Mauritius,2012,male,15-24 years,9.0,101864.0,8.84,11668685524.0,9884.0,Millenials
Mauritius,2012,female,25-34 years,6.0,99373.0,6.04,11668685524.0,9884.0,Millenials
Mauritius,2012,female,75+ years,1.0,22801.0,4.39,11668685524.0,9884.0,Silent
Mauritius,2012,female,35-54 years,5.0,186881.0,2.68,11668685524.0,9884.0,Generation X
Mauritius,2012,female,5-14 years,2.0,89061.0,2.25,11668685524.0,9884.0,Generation Z
Mauritius,2012,female,55-74 years,2.0,102269.0,1.96,11668685524.0,9884.0,Boomers
Mauritius,2012,male,5-14 years,1.0,92585.0,1.08,11668685524.0,9884.0,Generation Z
Mauritius,2013,male,25-34 years,19.0,91452.0,20.78,12129642296.0,10572.0,Millenials
Mauritius,2013,male,35-54 years,33.0,178200.0,18.52,12129642296.0,10572.0,Generation X
Mauritius,2013,male,15-24 years,17.0,96237.0,17.66,12129642296.0,10572.0,Millenials
Mauritius,2013,male,75+ years,2.0,14627.0,13.67,12129642296.0,10572.0,Silent
Mauritius,2013,male,55-74 years,12.0,95695.0,12.54,12129642296.0,10572.0,Boomers
Mauritius,2013,female,15-24 years,8.0,94321.0,8.48,12129642296.0,10572.0,Millenials
Mauritius,2013,female,5-14 years,2.0,87604.0,2.28,12129642296.0,10572.0,Generation Z
Mauritius,2013,female,35-54 years,3.0,176180.0,1.7,12129642296.0,10572.0,Generation X
Mauritius,2013,female,25-34 years,1.0,89909.0,1.11,12129642296.0,10572.0,Millenials
Mauritius,2013,female,55-74 years,1.0,107634.0,0.93,12129642296.0,10572.0,Boomers
Mauritius,2013,female,75+ years,0.0,24625.0,0.0,12129642296.0,10572.0,Silent
Mauritius,2013,male,5-14 years,0.0,90906.0,0.0,12129642296.0,10572.0,Generation Z
Mauritius,2014,male,25-34 years,24.0,90004.0,26.67,12803445934.0,11120.0,Millenials
Mauritius,2014,male,15-24 years,24.0,96346.0,24.91,12803445934.0,11120.0,Millenials
Mauritius,2014,male,35-54 years,41.0,179164.0,22.88,12803445934.0,11120.0,Generation X
Mauritius,2014,female,75+ years,2.0,25080.0,7.97,12803445934.0,11120.0,Silent
Mauritius,2014,female,25-34 years,7.0,88430.0,7.92,12803445934.0,11120.0,Millenials
Mauritius,2014,male,75+ years,1.0,14983.0,6.67,12803445934.0,11120.0,Silent
Mauritius,2014,male,55-74 years,6.0,99760.0,6.01,12803445934.0,11120.0,Boomers
Mauritius,2014,female,35-54 years,7.0,176494.0,3.97,12803445934.0,11120.0,Generation X
Mauritius,2014,female,5-14 years,3.0,85980.0,3.49,12803445934.0,11120.0,Generation Z
Mauritius,2014,female,15-24 years,3.0,94217.0,3.18,12803445934.0,11120.0,Millenials
Mauritius,2014,female,55-74 years,2.0,112152.0,1.78,12803445934.0,11120.0,Boomers
Mauritius,2014,male,5-14 years,0.0,88814.0,0.0,12803445934.0,11120.0,Generation Z
Mauritius,2015,male,35-54 years,37.0,180202.0,20.53,11692287066.0,10125.0,Generation X
Mauritius,2015,male,25-34 years,16.0,88362.0,18.11,11692287066.0,10125.0,Millenials
Mauritius,2015,male,15-24 years,14.0,96489.0,14.51,11692287066.0,10125.0,Millenials
Mauritius,2015,male,75+ years,2.0,15510.0,12.89,11692287066.0,10125.0,Silent
Mauritius,2015,female,25-34 years,10.0,86613.0,11.55,11692287066.0,10125.0,Millenials
Mauritius,2015,male,55-74 years,9.0,103727.0,8.68,11692287066.0,10125.0,Boomers
Mauritius,2015,female,15-24 years,7.0,94082.0,7.44,11692287066.0,10125.0,Millenials
Mauritius,2015,female,55-74 years,4.0,116373.0,3.44,11692287066.0,10125.0,Boomers
Mauritius,2015,female,35-54 years,5.0,177447.0,2.82,11692287066.0,10125.0,Generation X
Mauritius,2015,female,5-14 years,0.0,83838.0,0.0,11692287066.0,10125.0,Generation Z
Mauritius,2015,female,75+ years,0.0,25820.0,0.0,11692287066.0,10125.0,Silent
Mauritius,2015,male,5-14 years,0.0,86385.0,0.0,11692287066.0,10125.0,Generation Z
Mexico,1985,male,75+ years,44.0,432000.0,10.19,184472557415.0,2730.0,G.I. Generation
Mexico,1985,male,55-74 years,145.0,2330000.0,6.22,184472557415.0,2730.0,G.I. Generation
Mexico,1985,male,25-34 years,340.0,5679000.0,5.99,184472557415.0,2730.0,Boomers
Mexico,1985,male,35-54 years,327.0,5836000.0,5.6,184472557415.0,2730.0,Silent
Mexico,1985,male,15-24 years,375.0,8420000.0,4.45,184472557415.0,2730.0,Generation X
Mexico,1985,female,15-24 years,107.0,8211000.0,1.3,184472557415.0,2730.0,Generation X
Mexico,1985,female,75+ years,7.0,563000.0,1.24,184472557415.0,2730.0,G.I. Generation
Mexico,1985,female,25-34 years,61.0,5661000.0,1.08,184472557415.0,2730.0,Boomers
Mexico,1985,female,35-54 years,55.0,6100000.0,0.9,184472557415.0,2730.0,Silent
Mexico,1985,female,55-74 years,15.0,2651000.0,0.57,184472557415.0,2730.0,G.I. Generation
Mexico,1985,male,5-14 years,48.0,11029000.0,0.44,184472557415.0,2730.0,Generation X
Mexico,1985,female,5-14 years,20.0,10654000.0,0.19,184472557415.0,2730.0,Generation X
Mexico,1986,male,75+ years,70.0,442100.0,15.83,129440993789.0,1873.0,G.I. Generation
Mexico,1986,male,55-74 years,176.0,2383900.0,7.38,129440993789.0,1873.0,G.I. Generation
Mexico,1986,male,25-34 years,388.0,5809900.0,6.68,129440993789.0,1873.0,Boomers
Mexico,1986,male,35-54 years,361.0,5971300.0,6.05,129440993789.0,1873.0,Silent
Mexico,1986,male,15-24 years,408.0,8614300.0,4.74,129440993789.0,1873.0,Generation X
Mexico,1986,female,15-24 years,117.0,8400500.0,1.39,129440993789.0,1873.0,Generation X
Mexico,1986,female,25-34 years,70.0,5791500.0,1.21,129440993789.0,1873.0,Boomers
Mexico,1986,female,35-54 years,51.0,6239700.0,0.82,129440993789.0,1873.0,Silent
Mexico,1986,female,75+ years,4.0,576700.0,0.69,129440993789.0,1873.0,G.I. Generation
Mexico,1986,female,55-74 years,12.0,2711700.0,0.44,129440993789.0,1873.0,G.I. Generation
